exportador_anon;cnpj_anon;porte_do_exportador;descricao_da_operacao;uf;pais_destino_das_exportacoes;numero_da_operacao_anon;data_da_contratacao;moeda_sigla;fonte_de_recursos_desembolsos;custo_financeiro;setor_subsetor_de_atividade;area_operacional;modalidade_de_apoio;forma_de_apoio;produto;modalidade_operacional;mutuario;categoria;situacao_da_operacao;tipo_de_garantia
Exportador_15;99bbafd6e9e5a306a8367370dec70305cbce243c889f61668af1a6e3d1094000;GRANDE;Exportação de bens;SP;ARGENTINA;20XXX07;2010-05-13;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEICULOS AUTOMOTORES;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Buyer;Ente público;Bens de capital e demais operações;LIQUIDADA;Seguro de crédito/FGE
Exportador_43;3dc95d8b21eb69680735825d3bb30dab6afd80e48083a49e4319da311cfdc182;GRANDE;Exportação de bens;SP;ARGENTINA;23XXX41;2010-06-11;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_43;3dc95d8b21eb69680735825d3bb30dab6afd80e48083a49e4319da311cfdc182;GRANDE;Exportação de bens;SP;ARGENTINA;23XXX41;2010-06-14;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_27;5e38669a69fa8ec5c8b42039eb1638e8839eb25f2c65135df5f0296b70200a87;GRANDE;Exportação de bens;SP;PERU;22XXX91;2010-06-14;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE VEICULOS AUTOMOTORES, REBOQUES E CARROCERIAS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Seguro de crédito/FGE / Pessoal
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;ARGENTINA;19XXX68;2010-06-17;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEICULOS AUTOMOTORES;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_27;5e38669a69fa8ec5c8b42039eb1638e8839eb25f2c65135df5f0296b70200a87;GRANDE;Exportação de bens;SP;PERU;22XXX91;2010-06-17;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE VEICULOS AUTOMOTORES, REBOQUES E CARROCERIAS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Seguro de crédito/FGE / Pessoal
Exportador_15;99bbafd6e9e5a306a8367370dec70305cbce243c889f61668af1a6e3d1094000;GRANDE;Exportação de bens;SP;ESPANHA;24XXX77;2010-06-23;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEICULOS AUTOMOTORES;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Buyer;Ente privado;Bens de capital e demais operações;ATIVA;Seguro de crédito/FGE / Real / Pessoal
Exportador_15;99bbafd6e9e5a306a8367370dec70305cbce243c889f61668af1a6e3d1094000;GRANDE;Exportação de bens;SP;ESPANHA;24XXX77;2010-06-23;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEICULOS AUTOMOTORES;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Buyer;Ente privado;Bens de capital e demais operações;LIQUIDADA;Seguro de crédito/FGE / Real / Pessoal
Exportador_15;99bbafd6e9e5a306a8367370dec70305cbce243c889f61668af1a6e3d1094000;GRANDE;Exportação de bens;SP;ESTADOS UNIDOS;25XXX40;2010-06-24;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEICULOS AUTOMOTORES;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Buyer;Ente privado;Bens de capital e demais operações;LIQUIDADA;Seguro de crédito/FGE / Real
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;ARGENTINA;19XXX68;2010-06-28;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEICULOS AUTOMOTORES;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_43;3dc95d8b21eb69680735825d3bb30dab6afd80e48083a49e4319da311cfdc182;GRANDE;Exportação de bens;SP;ARGENTINA;23XXX41;2010-07-15;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;ARGENTINA;19XXX68;2010-07-23;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEICULOS AUTOMOTORES;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_43;3dc95d8b21eb69680735825d3bb30dab6afd80e48083a49e4319da311cfdc182;GRANDE;Exportação de bens;SP;ARGENTINA;23XXX41;2010-07-26;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;ARGENTINA;19XXX68;2010-07-27;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEICULOS AUTOMOTORES;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;ARGENTINA;24XXX71;2010-08-23;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;ARGENTINA;24XXX71;2010-08-25;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_43;3dc95d8b21eb69680735825d3bb30dab6afd80e48083a49e4319da311cfdc182;GRANDE;Exportação de bens;SP;ARGENTINA;23XXX41;2010-08-27;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;ARGENTINA;24XXX71;2010-08-30;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_74;d68834a740d750ddc1206ad8f0489689688db105cddefedc836825e4f9900435;GRANDE;Exportação de bens;RJ;CUBA;24XXX49;2010-09-08;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE PRODUTOS DE METAL, EXCETO MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente público;Bens de capital e demais operações;ATIVA;Seguro de crédito/FGE
Exportador_74;d68834a740d750ddc1206ad8f0489689688db105cddefedc836825e4f9900435;GRANDE;Exportação de bens;RJ;CUBA;24XXX49;2010-09-08;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE PRODUTOS DE METAL, EXCETO MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente público;Bens de capital e demais operações;LIQUIDADA;Seguro de crédito/FGE
Exportador_74;d68834a740d750ddc1206ad8f0489689688db105cddefedc836825e4f9900435;GRANDE;Exportação de bens;RJ;CUBA;24XXX63;2010-09-08;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE PRODUTOS DE METAL, EXCETO MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente público;Bens de capital e demais operações;ATIVA;Seguro de crédito/FGE
Exportador_74;d68834a740d750ddc1206ad8f0489689688db105cddefedc836825e4f9900435;GRANDE;Exportação de bens;RJ;CUBA;24XXX63;2010-09-08;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE PRODUTOS DE METAL, EXCETO MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente público;Bens de capital e demais operações;LIQUIDADA;Seguro de crédito/FGE
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;ARGENTINA;19XXX68;2010-09-16;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEICULOS AUTOMOTORES;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_43;3dc95d8b21eb69680735825d3bb30dab6afd80e48083a49e4319da311cfdc182;GRANDE;Exportação de bens;SP;ARGENTINA;23XXX41;2010-09-16;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_43;3dc95d8b21eb69680735825d3bb30dab6afd80e48083a49e4319da311cfdc182;GRANDE;Exportação de bens;SP;ARGENTINA;23XXX41;2010-09-20;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;ARGENTINA;24XXX71;2010-09-29;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;ARGENTINA;19XXX68;2010-10-08;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEICULOS AUTOMOTORES;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;ARGENTINA;24XXX71;2010-10-14;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;ARGENTINA;19XXX68;2010-10-28;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEICULOS AUTOMOTORES;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_75;ad0dd3c980f02ec73361634fe1e26fb5cb89fbb420296b6a02ccafda00f0c268;GRANDE;Exportação de bens;RS;ARGENTINA;22XXX19;2010-10-28;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_43;3dc95d8b21eb69680735825d3bb30dab6afd80e48083a49e4319da311cfdc182;GRANDE;Exportação de bens;SP;ARGENTINA;23XXX41;2010-10-28;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_76;9494df514ac1cd839aec11668187faa3ca154b1752511b889060670e060c6735;MICRO;Exportação de bens;SP;CUBA;19XXX84;2010-11-04;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente público;Bens de capital e demais operações;LIQUIDADA;Seguro de crédito/FGE
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;ARGENTINA;19XXX68;2010-11-22;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEICULOS AUTOMOTORES;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_43;3dc95d8b21eb69680735825d3bb30dab6afd80e48083a49e4319da311cfdc182;GRANDE;Exportação de bens;SP;ARGENTINA;23XXX41;2010-11-22;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;ARGENTINA;28XXX59;2010-11-26;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE VEICULOS AUTOMOTORES, REBOQUES E CARROCERIAS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_43;3dc95d8b21eb69680735825d3bb30dab6afd80e48083a49e4319da311cfdc182;GRANDE;Exportação de bens;SP;ARGENTINA;23XXX41;2010-11-26;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;ARGENTINA;24XXX71;2010-12-09;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_77;5fd95e035e0a9d8cc69b1a060d75fb2513633d127471252be05b74eef0317587;GRANDE;Exportação de bens;RS;CUBA;19XXX54;2010-12-14;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente público;Bens de capital e demais operações;ATIVA;Seguro de crédito/FGE
Exportador_77;5fd95e035e0a9d8cc69b1a060d75fb2513633d127471252be05b74eef0317587;GRANDE;Exportação de bens;RS;CUBA;19XXX54;2010-12-14;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente público;Bens de capital e demais operações;LIQUIDADA;Seguro de crédito/FGE
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;ARGENTINA;28XXX59;2010-12-16;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE VEICULOS AUTOMOTORES, REBOQUES E CARROCERIAS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;ARGENTINA;28XXX59;2011-01-11;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE VEICULOS AUTOMOTORES, REBOQUES E CARROCERIAS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_6;4d72392d2f1f57882c7f8590b9507466e31517d782e8c29921db590406d2ca37;MÉDIA;Exportação de bens;SP;PERU;24XXX45;2011-01-17;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Seguro de crédito/FGE / Pessoal
Exportador_6;4d72392d2f1f57882c7f8590b9507466e31517d782e8c29921db590406d2ca37;MÉDIA;Exportação de bens;SP;PERU;24XXX48;2011-01-17;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Seguro de crédito/FGE / Pessoal
Exportador_43;3dc95d8b21eb69680735825d3bb30dab6afd80e48083a49e4319da311cfdc182;GRANDE;Exportação de bens;SP;ARGENTINA;23XXX41;2011-01-18;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;ARGENTINA;28XXX59;2011-01-21;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE VEICULOS AUTOMOTORES, REBOQUES E CARROCERIAS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;ARGENTINA;19XXX68;2011-01-26;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEICULOS AUTOMOTORES;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_15;99bbafd6e9e5a306a8367370dec70305cbce243c889f61668af1a6e3d1094000;GRANDE;Exportação de bens;SP;MEXICO;27XXX88;2011-02-18;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEICULOS AUTOMOTORES;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Buyer;Ente privado;Bens de capital e demais operações;LIQUIDADA;Seguro de crédito/FGE / Real
Exportador_6;4d72392d2f1f57882c7f8590b9507466e31517d782e8c29921db590406d2ca37;MÉDIA;Exportação de bens;SP;PERU;24XXX46;2011-02-21;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Seguro de crédito/FGE / Pessoal
Exportador_43;3dc95d8b21eb69680735825d3bb30dab6afd80e48083a49e4319da311cfdc182;GRANDE;Exportação de bens;SP;ARGENTINA;23XXX41;2011-02-22;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_43;3dc95d8b21eb69680735825d3bb30dab6afd80e48083a49e4319da311cfdc182;GRANDE;Exportação de bens;SP;ARGENTINA;23XXX41;2011-02-23;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_43;3dc95d8b21eb69680735825d3bb30dab6afd80e48083a49e4319da311cfdc182;GRANDE;Exportação de bens;SP;ARGENTINA;23XXX41;2011-02-25;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
